user_key,product_key,event_type_key,date_key,session_id,event_time,amount,minutes_since_prev
119,10,4,20230601,4cb0d685a7c756ed_S1,2023-06-01 10:18:00,1316.68,
119,13,1,20230601,4cb0d685a7c756ed_S2,2023-06-01 18:45:00,2409.06,507.0
119,28,7,20230601,4cb0d685a7c756ed_S3,2023-06-01 21:42:00,1681.26,177.0
119,1,4,20230602,4cb0d685a7c756ed_S4,2023-06-02 03:50:00,1316.68,368.0
119,4,5,20230602,4cb0d685a7c756ed_S5,2023-06-02 06:32:00,1643.72,162.0
119,24,6,20230606,4cb0d685a7c756ed_S6,2023-06-06 03:18:00,2235.94,5566.0
119,7,8,20230606,4cb0d685a7c756ed_S7,2023-06-06 08:00:00,2091.89,282.0
119,23,3,20230606,4cb0d685a7c756ed_S8,2023-06-06 09:48:00,1672.71,108.0
119,15,5,20230606,4cb0d685a7c756ed_S8,2023-06-06 10:16:00,1643.72,28.0
119,27,3,20230606,4cb0d685a7c756ed_S9,2023-06-06 16:03:00,1462.735,347.0
120,1,5,20230601,4cf5d35ab1510fd0_S1,2023-06-01 19:22:00,2426.87,
120,3,3,20230602,4cf5d35ab1510fd0_S2,2023-06-02 22:47:00,1462.735,1645.0
120,20,1,20230603,4cf5d35ab1510fd0_S3,2023-06-03 02:18:00,1771.295,211.0
120,28,7,20230603,4cf5d35ab1510fd0_S4,2023-06-03 03:48:00,1681.26,90.0
120,7,1,20230606,4cf5d35ab1510fd0_S5,2023-06-06 18:27:00,1781.07,5199.0
121,18,5,20230601,4d558e9ef19e3129_S1,2023-06-01 11:16:00,1643.72,
121,5,4,20230602,4d558e9ef19e3129_S2,2023-06-02 10:26:00,1316.68,1390.0
121,8,2,20230603,4d558e9ef19e3129_S3,2023-06-03 14:53:00,1279.39,1707.0
121,28,6,20230604,4d558e9ef19e3129_S4,2023-06-04 08:06:00,1526.79,1033.0
121,2,4,20230604,4d558e9ef19e3129_S4,2023-06-04 08:08:00,720.37,2.0
121,3,7,20230605,4d558e9ef19e3129_S5,2023-06-05 17:57:00,1681.26,2029.0
122,28,6,20230601,4f6955a27aac367e_S1,2023-06-01 08:06:00,2973.88,
122,15,7,20230601,4f6955a27aac367e_S2,2023-06-01 09:42:00,788.48,96.0
122,13,6,20230603,4f6955a27aac367e_S3,2023-06-03 21:26:00,836.74,3584.0
122,8,6,20230604,4f6955a27aac367e_S4,2023-06-04 01:45:00,2833.35,259.0
122,22,8,20230604,4f6955a27aac367e_S5,2023-06-04 15:47:00,1727.715,842.0
122,27,8,20230604,4f6955a27aac367e_S6,2023-06-04 16:56:00,1727.715,69.0
122,10,2,20230604,4f6955a27aac367e_S7,2023-06-04 23:02:00,1686.795,366.0
122,19,8,20230605,4f6955a27aac367e_S8,2023-06-05 07:53:00,1781.13,531.0
122,2,7,20230605,4f6955a27aac367e_S9,2023-06-05 22:48:00,1338.2,895.0
123,28,3,20230601,50089230e1e5db62_S1,2023-06-01 20:53:00,2258.88,
123,21,8,20230602,50089230e1e5db62_S2,2023-06-02 13:53:00,1727.715,1020.0
123,19,8,20230604,50089230e1e5db62_S3,2023-06-04 20:57:00,227.1,3304.0
124,11,2,20230602,512fa6fdad7e4e0a_S1,2023-06-02 03:14:00,1686.795,
124,17,6,20230603,512fa6fdad7e4e0a_S2,2023-06-03 13:11:00,1863.87,2037.0
124,30,3,20230604,512fa6fdad7e4e0a_S3,2023-06-04 08:00:00,2720.23,1129.0
124,30,2,20230604,512fa6fdad7e4e0a_S4,2023-06-04 16:17:00,1686.795,497.0
124,17,1,20230604,512fa6fdad7e4e0a_S5,2023-06-04 16:48:00,1770.04,31.0
125,21,8,20230602,51d9b84ef937278f_S1,2023-06-02 23:22:00,1727.715,
125,5,7,20230603,51d9b84ef937278f_S2,2023-06-03 19:42:00,1681.26,1220.0
125,30,7,20230605,51d9b84ef937278f_S3,2023-06-05 08:29:00,432.42,2207.0
125,13,5,20230605,51d9b84ef937278f_S4,2023-06-05 16:10:00,1643.72,461.0
126,8,8,20230602,51ef7b5dd03d684f_S1,2023-06-02 18:43:00,2903.22,
126,19,7,20230603,51ef7b5dd03d684f_S2,2023-06-03 15:56:00,1681.26,1273.0
126,11,7,20230603,51ef7b5dd03d684f_S2,2023-06-03 15:58:00,2793.34,2.0
126,4,8,20230603,51ef7b5dd03d684f_S3,2023-06-03 19:00:00,192.68,182.0
126,23,4,20230603,51ef7b5dd03d684f_S4,2023-06-03 19:59:00,1316.68,59.0
126,16,1,20230604,51ef7b5dd03d684f_S5,2023-06-04 00:12:00,865.82,253.0
126,5,3,20230606,51ef7b5dd03d684f_S6,2023-06-06 13:37:00,1524.6,3685.0
126,7,6,20230606,51ef7b5dd03d684f_S7,2023-06-06 14:57:00,1664.01,80.0
127,16,7,20230601,521c04f2ebf88fab_S1,2023-06-01 11:03:00,1681.26,
127,10,2,20230601,521c04f2ebf88fab_S2,2023-06-01 19:47:00,426.66,524.0
127,7,7,20230602,521c04f2ebf88fab_S3,2023-06-02 19:39:00,2374.79,1432.0
127,30,7,20230603,521c04f2ebf88fab_S4,2023-06-03 05:05:00,2181.45,566.0
127,1,1,20230604,521c04f2ebf88fab_S5,2023-06-04 07:57:00,1771.295,1612.0
127,6,6,20230605,521c04f2ebf88fab_S6,2023-06-05 20:13:00,1664.01,2176.0
127,14,2,20230606,521c04f2ebf88fab_S7,2023-06-06 05:55:00,2809.84,582.0
128,6,2,20230604,521e7b6361e741ba_S1,2023-06-04 03:16:00,2876.98,
128,19,6,20230605,521e7b6361e741ba_S2,2023-06-05 12:19:00,2508.07,1983.0
128,26,7,20230606,521e7b6361e741ba_S3,2023-06-06 08:26:00,1681.26,1207.0
129,25,2,20230603,522872cf3599c692_S1,2023-06-03 07:57:00,2821.12,
129,9,3,20230604,522872cf3599c692_S2,2023-06-04 19:29:00,1812.34,2132.0
129,14,7,20230604,522872cf3599c692_S3,2023-06-04 22:12:00,1681.26,163.0
129,5,5,20230605,522872cf3599c692_S4,2023-06-05 01:59:00,1643.72,227.0
129,29,1,20230605,522872cf3599c692_S5,2023-06-05 03:38:00,1771.295,99.0
129,29,5,20230606,522872cf3599c692_S6,2023-06-06 13:06:00,1643.72,2008.0
129,27,1,20230606,522872cf3599c692_S7,2023-06-06 17:11:00,1028.03,245.0
130,29,7,20230601,53599334c4f1de22_S1,2023-06-01 10:52:00,1681.26,
130,17,4,20230601,53599334c4f1de22_S2,2023-06-01 11:58:00,1316.68,66.0
130,30,3,20230602,53599334c4f1de22_S3,2023-06-02 04:41:00,1857.76,1003.0
130,18,7,20230602,53599334c4f1de22_S4,2023-06-02 11:09:00,2335.66,388.0
130,21,7,20230603,53599334c4f1de22_S5,2023-06-03 16:33:00,1681.26,1764.0
130,7,2,20230603,53599334c4f1de22_S6,2023-06-03 18:55:00,1686.795,142.0
130,11,7,20230605,53599334c4f1de22_S7,2023-06-05 13:08:00,2492.85,2533.0
130,16,1,20230606,53599334c4f1de22_S8,2023-06-06 02:01:00,1771.295,773.0
131,13,8,20230603,554f34dc0c9deb1d_S1,2023-06-03 21:28:00,2702.66,
131,7,6,20230605,554f34dc0c9deb1d_S2,2023-06-05 08:01:00,1610.78,2073.0
131,10,7,20230606,554f34dc0c9deb1d_S3,2023-06-06 09:39:00,1681.26,1538.0
131,18,8,20230606,554f34dc0c9deb1d_S4,2023-06-06 13:24:00,1179.94,225.0
132,4,6,20230602,5559344f26935fe6_S1,2023-06-02 01:29:00,2959.88,
132,27,8,20230604,5559344f26935fe6_S2,2023-06-04 00:56:00,1947.61,2847.0
132,23,4,20230604,5559344f26935fe6_S3,2023-06-04 10:28:00,1460.25,572.0
132,27,1,20230605,5559344f26935fe6_S4,2023-06-05 22:12:00,2951.47,2144.0
132,27,2,20230606,5559344f26935fe6_S5,2023-06-06 03:15:00,2031.44,303.0
132,20,2,20230606,5559344f26935fe6_S6,2023-06-06 15:23:00,239.81,728.0
133,30,4,20230602,5591611b0b0f3adc_S1,2023-06-02 22:49:00,895.01,
134,24,4,20230601,55d6d4bbbe902dfa_S1,2023-06-01 21:37:00,2633.13,
134,27,2,20230603,55d6d4bbbe902dfa_S2,2023-06-03 23:34:00,1105.04,2997.0
134,13,5,20230604,55d6d4bbbe902dfa_S3,2023-06-04 22:52:00,502.91,1398.0
134,5,1,20230606,55d6d4bbbe902dfa_S4,2023-06-06 19:02:00,1771.295,2650.0
135,3,5,20230601,564963e5189ced97_S1,2023-06-01 11:35:00,1643.72,
135,30,3,20230602,564963e5189ced97_S2,2023-06-02 01:56:00,1462.735,861.0
136,27,3,20230602,564b2d0b9e94967b_S1,2023-06-02 02:23:00,1462.735,
136,25,5,20230603,564b2d0b9e94967b_S2,2023-06-03 08:43:00,1643.72,1820.0
136,12,5,20230604,564b2d0b9e94967b_S3,2023-06-04 16:32:00,1643.72,1909.0
136,3,3,20230605,564b2d0b9e94967b_S4,2023-06-05 14:21:00,1462.735,1309.0
136,22,4,20230606,564b2d0b9e94967b_S5,2023-06-06 11:49:00,2130.22,1288.0
137,26,8,20230601,5819496ddc7ac65b_S1,2023-06-01 16:44:00,330.13,
137,7,6,20230605,5819496ddc7ac65b_S2,2023-06-05 03:21:00,1664.01,4957.0
137,27,1,20230605,5819496ddc7ac65b_S3,2023-06-05 16:38:00,1771.295,797.0
138,29,2,20230602,59970ccedbe2eb2d_S1,2023-06-02 09:02:00,1686.795,
138,5,5,20230604,59970ccedbe2eb2d_S2,2023-06-04 15:15:00,1643.72,3253.0
138,28,3,20230606,59970ccedbe2eb2d_S3,2023-06-06 02:04:00,2056.05,2089.0
139,18,7,20230602,5a75cbcdec3915ed_S1,2023-06-02 14:48:00,1131.53,
139,27,2,20230602,5a75cbcdec3915ed_S2,2023-06-02 23:09:00,1686.795,501.0
139,9,8,20230603,5a75cbcdec3915ed_S3,2023-06-03 16:10:00,1727.715,1021.0
139,11,2,20230604,5a75cbcdec3915ed_S4,2023-06-04 03:53:00,188.77,703.0
139,21,7,20230604,5a75cbcdec3915ed_S5,2023-06-04 13:44:00,128.28,591.0
139,1,1,20230606,5a75cbcdec3915ed_S6,2023-06-06 13:26:00,2408.78,2862.0
140,3,5,20230602,5ad29e2e799e728f_S1,2023-06-02 14:09:00,2504.34,
140,15,7,20230603,5ad29e2e799e728f_S2,2023-06-03 11:35:00,1153.69,1286.0
140,14,1,20230604,5ad29e2e799e728f_S3,2023-06-04 14:28:00,1771.295,1613.0
140,4,8,20230604,5ad29e2e799e728f_S4,2023-06-04 20:50:00,2488.91,382.0
140,2,6,20230604,5ad29e2e799e728f_S5,2023-06-04 21:48:00,352.21,58.0
141,8,8,20230606,5c74e9f9a4c5c169_S1,2023-06-06 00:20:00,1727.715,
142,6,8,20230603,5c827beb12477b79_S1,2023-06-03 20:11:00,368.42,
142,8,8,20230604,5c827beb12477b79_S2,2023-06-04 03:04:00,830.57,413.0
143,6,2,20230601,5d01a5da71568057_S1,2023-06-01 18:49:00,2371.12,
143,5,6,20230605,5d01a5da71568057_S2,2023-06-05 12:58:00,1664.01,5409.0
143,17,8,20230605,5d01a5da71568057_S3,2023-06-05 19:31:00,604.81,393.0
143,20,2,20230606,5d01a5da71568057_S4,2023-06-06 05:14:00,1686.795,583.0
143,12,1,20230606,5d01a5da71568057_S5,2023-06-06 07:07:00,1771.295,113.0
143,20,8,20230606,5d01a5da71568057_S6,2023-06-06 12:48:00,723.44,341.0
144,30,6,20230602,5d71a1280fd8b923_S1,2023-06-02 05:22:00,1664.01,
144,14,1,20230605,5d71a1280fd8b923_S2,2023-06-05 03:40:00,1771.295,4218.0
145,15,8,20230601,5e07c172b37d2665_S1,2023-06-01 17:47:00,2483.79,
145,27,4,20230602,5e07c172b37d2665_S2,2023-06-02 15:13:00,1916.18,1286.0
145,22,3,20230602,5e07c172b37d2665_S3,2023-06-02 21:44:00,1462.735,391.0
145,25,8,20230603,5e07c172b37d2665_S4,2023-06-03 01:01:00,1727.715,197.0
145,6,7,20230604,5e07c172b37d2665_S5,2023-06-04 00:21:00,1681.26,1400.0
145,20,6,20230604,5e07c172b37d2665_S6,2023-06-04 07:40:00,1664.01,439.0
145,20,5,20230606,5e07c172b37d2665_S7,2023-06-06 15:04:00,1643.72,3324.0
146,19,3,20230602,5e45d1b815cfea74_S1,2023-06-02 01:05:00,575.4,
146,25,6,20230602,5e45d1b815cfea74_S2,2023-06-02 11:58:00,1664.01,653.0
146,19,3,20230602,5e45d1b815cfea74_S3,2023-06-02 20:56:00,284.82,538.0
146,5,6,20230603,5e45d1b815cfea74_S4,2023-06-03 21:09:00,650.57,1453.0
146,4,1,20230605,5e45d1b815cfea74_S5,2023-06-05 23:39:00,1771.295,3030.0
146,7,8,20230606,5e45d1b815cfea74_S6,2023-06-06 09:12:00,1727.715,573.0
147,24,1,20230602,5fadfa23e7599290_S1,2023-06-02 21:50:00,1728.67,
147,27,7,20230604,5fadfa23e7599290_S2,2023-06-04 12:56:00,1681.26,2346.0
147,5,1,20230605,5fadfa23e7599290_S3,2023-06-05 04:21:00,2361.07,925.0
147,2,7,20230606,5fadfa23e7599290_S4,2023-06-06 08:34:00,1681.26,1693.0
148,8,1,20230603,60698588206685ce_S1,2023-06-03 15:17:00,2978.52,
148,17,6,20230604,60698588206685ce_S2,2023-06-04 06:48:00,1158.71,931.0
149,7,3,20230601,61ea3740208d1874_S1,2023-06-01 16:53:00,1462.735,
149,10,5,20230601,61ea3740208d1874_S2,2023-06-01 17:43:00,859.28,50.0
149,26,5,20230606,61ea3740208d1874_S3,2023-06-06 11:26:00,1643.72,6823.0
150,21,6,20230606,63275a47c911e445_S1,2023-06-06 14:31:00,1664.01,
150,4,2,20230606,63275a47c911e445_S1,2023-06-06 14:33:00,2808.33,2.0
150,14,4,20230606,63275a47c911e445_S2,2023-06-06 16:16:00,1498.7,103.0
151,14,4,20230603,65086ddd904d5de0_S1,2023-06-03 20:00:00,2536.56,
151,14,3,20230606,65086ddd904d5de0_S2,2023-06-06 00:38:00,218.24,3158.0
152,30,8,20230601,65266b306b9d18dc_S1,2023-06-01 19:36:00,1727.715,
152,22,2,20230602,65266b306b9d18dc_S2,2023-06-02 10:27:00,1686.795,891.0
152,17,6,20230604,65266b306b9d18dc_S3,2023-06-04 15:15:00,2181.47,3168.0
152,19,3,20230605,65266b306b9d18dc_S4,2023-06-05 06:28:00,699.35,913.0
152,11,2,20230605,65266b306b9d18dc_S5,2023-06-05 12:24:00,349.99,356.0
153,8,1,20230602,6540610d98d5b374_S1,2023-06-02 20:46:00,1771.295,
153,17,2,20230604,6540610d98d5b374_S2,2023-06-04 02:50:00,1686.795,1804.0
153,17,1,20230606,6540610d98d5b374_S3,2023-06-06 01:04:00,2986.18,2774.0
153,10,2,20230606,6540610d98d5b374_S4,2023-06-06 05:36:00,1686.795,272.0
153,9,2,20230606,6540610d98d5b374_S5,2023-06-06 19:04:00,1686.795,808.0
154,26,6,20230602,65a422701e71fa95_S1,2023-06-02 13:40:00,1664.01,
154,26,5,20230604,65a422701e71fa95_S2,2023-06-04 16:19:00,2822.06,3039.0
154,24,3,20230605,65a422701e71fa95_S3,2023-06-05 02:15:00,1462.735,596.0
154,14,5,20230606,65a422701e71fa95_S4,2023-06-06 16:47:00,1513.39,2312.0
155,18,4,20230602,65e38538d0e6a06b_S1,2023-06-02 14:59:00,1051.46,
155,3,3,20230604,65e38538d0e6a06b_S2,2023-06-04 07:56:00,1462.735,2457.0
155,16,7,20230605,65e38538d0e6a06b_S3,2023-06-05 09:21:00,1681.26,1525.0
155,27,1,20230605,65e38538d0e6a06b_S4,2023-06-05 17:57:00,1111.3,516.0
156,22,7,20230603,6677c42af5f89bea_S1,2023-06-03 02:25:00,1681.26,
156,8,4,20230603,6677c42af5f89bea_S2,2023-06-03 19:37:00,1316.68,1032.0
156,7,7,20230603,6677c42af5f89bea_S3,2023-06-03 21:59:00,1275.7,142.0
156,18,6,20230606,6677c42af5f89bea_S4,2023-06-06 13:48:00,1664.01,3829.0
157,26,5,20230602,68623431fb1abb56_S1,2023-06-02 11:04:00,1643.72,
157,6,2,20230606,68623431fb1abb56_S2,2023-06-06 19:30:00,1163.84,6266.0
158,17,5,20230601,687802054df6c54c_S1,2023-06-01 22:50:00,1643.72,
158,29,1,20230605,687802054df6c54c_S2,2023-06-05 16:48:00,2829.72,5398.0
158,10,7,20230606,687802054df6c54c_S3,2023-06-06 19:36:00,1681.26,1608.0
159,7,3,20230601,68f619a8319a7ee4_S1,2023-06-01 15:28:00,1462.735,
159,28,8,20230605,68f619a8319a7ee4_S2,2023-06-05 01:45:00,960.51,4937.0
159,11,7,20230605,68f619a8319a7ee4_S3,2023-06-05 08:01:00,1681.26,376.0
160,15,5,20230605,6c51ebe9fa1a8624_S1,2023-06-05 13:34:00,1643.72,
160,6,2,20230606,6c51ebe9fa1a8624_S2,2023-06-06 16:15:00,1686.795,1601.0
160,30,8,20230606,6c51ebe9fa1a8624_S3,2023-06-06 17:53:00,1727.715,98.0
161,21,2,20230601,6c57534716e4af8d_S1,2023-06-01 14:29:00,1685.89,
161,4,7,20230605,6c57534716e4af8d_S2,2023-06-05 07:08:00,2592.15,5319.0
162,1,3,20230602,6cf94c500da20a0b_S1,2023-06-02 09:35:00,939.81,
162,12,8,20230602,6cf94c500da20a0b_S2,2023-06-02 22:46:00,2804.69,791.0
162,2,5,20230603,6cf94c500da20a0b_S3,2023-06-03 13:54:00,801.42,908.0
162,23,2,20230604,6cf94c500da20a0b_S4,2023-06-04 03:49:00,1686.795,835.0
162,30,4,20230604,6cf94c500da20a0b_S5,2023-06-04 20:53:00,1316.68,1024.0
162,15,6,20230605,6cf94c500da20a0b_S6,2023-06-05 04:35:00,1664.01,462.0
162,13,8,20230605,6cf94c500da20a0b_S7,2023-06-05 14:10:00,1866.94,575.0
162,2,3,20230606,6cf94c500da20a0b_S8,2023-06-06 06:35:00,1462.735,985.0
163,21,1,20230602,6d637e29bf7c2aa8_S1,2023-06-02 04:49:00,1771.295,
163,6,3,20230605,6d637e29bf7c2aa8_S2,2023-06-05 03:16:00,1462.735,4227.0
163,6,5,20230605,6d637e29bf7c2aa8_S3,2023-06-05 04:49:00,1643.72,93.0
163,21,4,20230605,6d637e29bf7c2aa8_S4,2023-06-05 21:57:00,2895.72,1028.0
164,17,6,20230602,6e542f6d1814a828_S1,2023-06-02 02:06:00,653.28,
164,18,2,20230602,6e542f6d1814a828_S2,2023-06-02 06:34:00,1214.68,268.0
164,9,7,20230602,6e542f6d1814a828_S3,2023-06-02 07:19:00,319.55,45.0
164,8,5,20230602,6e542f6d1814a828_S3,2023-06-02 07:41:00,1643.72,22.0
164,16,7,20230603,6e542f6d1814a828_S4,2023-06-03 02:46:00,1681.26,1145.0
164,20,8,20230603,6e542f6d1814a828_S5,2023-06-03 05:08:00,2900.63,142.0
164,23,6,20230604,6e542f6d1814a828_S6,2023-06-04 01:59:00,925.81,1251.0
165,6,8,20230602,6ee37d8411e1855e_S1,2023-06-02 22:21:00,2353.18,
165,4,8,20230603,6ee37d8411e1855e_S2,2023-06-03 21:10:00,1727.715,1369.0
166,22,5,20230602,6f33348fc0e83439_S1,2023-06-02 06:47:00,1753.13,
166,1,3,20230604,6f33348fc0e83439_S2,2023-06-04 02:35:00,1377.8,2628.0
166,6,6,20230606,6f33348fc0e83439_S3,2023-06-06 12:02:00,2911.01,3447.0
166,8,3,20230606,6f33348fc0e83439_S4,2023-06-06 14:31:00,951.32,149.0
166,18,3,20230606,6f33348fc0e83439_S5,2023-06-06 18:18:00,852.97,227.0
167,20,7,20230601,71f87427dfa47999_S1,2023-06-01 23:08:00,1681.26,
167,3,4,20230603,71f87427dfa47999_S2,2023-06-03 12:04:00,975.29,2216.0
167,8,7,20230604,71f87427dfa47999_S3,2023-06-04 13:53:00,729.04,1549.0
167,9,8,20230605,71f87427dfa47999_S4,2023-06-05 05:31:00,966.86,938.0
168,8,2,20230602,7345165af78b38d7_S1,2023-06-02 22:53:00,1312.67,
168,24,7,20230603,7345165af78b38d7_S2,2023-06-03 06:41:00,1681.26,468.0
168,28,6,20230603,7345165af78b38d7_S2,2023-06-03 07:03:00,2464.51,22.0
168,22,5,20230605,7345165af78b38d7_S3,2023-06-05 02:39:00,1643.72,2616.0
168,11,7,20230605,7345165af78b38d7_S4,2023-06-05 15:02:00,1681.26,743.0
168,15,4,20230605,7345165af78b38d7_S5,2023-06-05 22:19:00,1316.68,437.0
169,10,1,20230602,73a132f775d7ec0a_S1,2023-06-02 13:56:00,2294.73,
169,8,8,20230603,73a132f775d7ec0a_S2,2023-06-03 05:50:00,1920.37,954.0
169,7,7,20230604,73a132f775d7ec0a_S3,2023-06-04 08:35:00,511.72,1605.0
169,26,3,20230604,73a132f775d7ec0a_S4,2023-06-04 19:06:00,595.49,631.0
169,18,5,20230604,73a132f775d7ec0a_S5,2023-06-04 20:16:00,2628.52,70.0
169,29,4,20230605,73a132f775d7ec0a_S6,2023-06-05 07:18:00,1316.68,662.0
169,2,6,20230605,73a132f775d7ec0a_S7,2023-06-05 14:12:00,1664.01,414.0
169,2,2,20230606,73a132f775d7ec0a_S8,2023-06-06 05:17:00,1686.795,905.0
170,20,3,20230601,73b4b939728915f8_S1,2023-06-01 08:21:00,2021.21,
170,20,7,20230602,73b4b939728915f8_S2,2023-06-02 19:18:00,1830.17,2097.0
170,30,2,20230605,73b4b939728915f8_S3,2023-06-05 21:01:00,1686.795,4423.0
171,3,5,20230602,73c797619f778f3e_S1,2023-06-02 06:17:00,2554.6,
171,12,6,20230602,73c797619f778f3e_S2,2023-06-02 10:11:00,1664.01,234.0
171,12,4,20230603,73c797619f778f3e_S3,2023-06-03 08:04:00,1316.68,1313.0
171,6,5,20230604,73c797619f778f3e_S4,2023-06-04 07:10:00,1702.09,1386.0
171,22,7,20230604,73c797619f778f3e_S5,2023-06-04 08:52:00,1681.26,102.0
171,22,4,20230604,73c797619f778f3e_S6,2023-06-04 12:37:00,1316.68,225.0
171,19,6,20230605,73c797619f778f3e_S7,2023-06-05 03:48:00,1664.01,911.0
171,24,3,20230606,73c797619f778f3e_S8,2023-06-06 01:25:00,1462.735,1297.0
171,30,4,20230606,73c797619f778f3e_S9,2023-06-06 08:31:00,1316.68,426.0
172,25,7,20230602,73db2985dabd9846_S1,2023-06-02 18:34:00,2045.87,
172,14,3,20230604,73db2985dabd9846_S2,2023-06-04 00:10:00,1462.735,1776.0
172,14,3,20230605,73db2985dabd9846_S3,2023-06-05 12:01:00,2690.08,2151.0
172,11,2,20230606,73db2985dabd9846_S4,2023-06-06 05:26:00,1686.795,1045.0
172,15,7,20230606,73db2985dabd9846_S5,2023-06-06 12:40:00,2990.99,434.0
173,30,8,20230602,747e03529a8be8d1_S1,2023-06-02 00:13:00,501.66,
173,1,1,20230603,747e03529a8be8d1_S2,2023-06-03 23:27:00,1771.295,2834.0
173,3,2,20230606,747e03529a8be8d1_S3,2023-06-06 14:36:00,772.44,3789.0
173,9,2,20230606,747e03529a8be8d1_S4,2023-06-06 18:07:00,1686.795,211.0
174,11,2,20230604,74cf7a7bd18b7d32_S1,2023-06-04 23:13:00,808.5,
174,14,7,20230606,74cf7a7bd18b7d32_S2,2023-06-06 06:47:00,1681.26,1894.0
175,9,3,20230601,7553b942618bd974_S1,2023-06-01 22:51:00,2148.32,
175,9,5,20230602,7553b942618bd974_S2,2023-06-02 21:02:00,1643.72,1331.0
175,20,7,20230606,7553b942618bd974_S3,2023-06-06 12:01:00,640.59,5219.0
176,3,2,20230601,75572023a8745fd5_S1,2023-06-01 11:21:00,1686.795,
176,9,6,20230601,75572023a8745fd5_S2,2023-06-01 15:59:00,1664.01,278.0
176,12,4,20230601,75572023a8745fd5_S3,2023-06-01 22:04:00,1316.68,365.0
177,16,8,20230602,7558910449b9d58e_S1,2023-06-02 17:03:00,1727.715,
177,22,7,20230604,7558910449b9d58e_S2,2023-06-04 08:20:00,1681.26,2357.0
177,26,6,20230604,7558910449b9d58e_S3,2023-06-04 11:47:00,1664.01,207.0
177,20,6,20230605,7558910449b9d58e_S4,2023-06-05 17:59:00,1664.01,1812.0
177,23,6,20230605,7558910449b9d58e_S5,2023-06-05 21:44:00,860.8,225.0
177,20,2,20230606,7558910449b9d58e_S6,2023-06-06 10:20:00,352.05,756.0
178,27,2,20230601,75ed522c9f59998f_S1,2023-06-01 12:14:00,2924.43,
178,14,1,20230601,75ed522c9f59998f_S2,2023-06-01 17:13:00,1771.295,299.0
178,10,1,20230602,75ed522c9f59998f_S3,2023-06-02 06:50:00,620.48,817.0
178,30,3,20230603,75ed522c9f59998f_S4,2023-06-03 09:30:00,1462.735,1600.0
178,18,4,20230603,75ed522c9f59998f_S5,2023-06-03 20:10:00,1316.68,640.0
178,21,3,20230605,75ed522c9f59998f_S6,2023-06-05 20:50:00,1435.73,2920.0
178,2,8,20230605,75ed522c9f59998f_S7,2023-06-05 22:05:00,1727.715,75.0
178,8,1,20230606,75ed522c9f59998f_S8,2023-06-06 17:08:00,1639.71,1143.0
179,30,7,20230601,7655d4e27fb56d22_S1,2023-06-01 15:46:00,1681.26,
179,30,2,20230602,7655d4e27fb56d22_S2,2023-06-02 15:38:00,1686.795,1432.0
179,10,8,20230602,7655d4e27fb56d22_S3,2023-06-02 17:31:00,743.78,113.0
179,27,6,20230605,7655d4e27fb56d22_S4,2023-06-05 00:41:00,1308.08,3310.0
180,1,6,20230603,766512743d40b774_S1,2023-06-03 00:45:00,1664.01,
180,23,6,20230603,766512743d40b774_S2,2023-06-03 17:54:00,1664.01,1029.0
180,10,4,20230604,766512743d40b774_S3,2023-06-04 07:20:00,1316.68,806.0
180,30,4,20230605,766512743d40b774_S4,2023-06-05 01:16:00,2504.75,1076.0
180,22,1,20230605,766512743d40b774_S5,2023-06-05 10:12:00,2757.26,536.0
181,25,8,20230601,7683d5c75c632536_S1,2023-06-01 08:28:00,1727.715,
181,13,3,20230602,7683d5c75c632536_S2,2023-06-02 01:41:00,2537.82,1033.0
181,2,6,20230604,7683d5c75c632536_S3,2023-06-04 12:07:00,1664.01,3506.0
181,25,1,20230605,7683d5c75c632536_S4,2023-06-05 09:04:00,2589.5,1257.0
181,30,4,20230605,7683d5c75c632536_S5,2023-06-05 12:22:00,1316.68,198.0
182,30,8,20230602,775d28d371652352_S1,2023-06-02 14:01:00,611.57,
182,17,7,20230604,775d28d371652352_S2,2023-06-04 08:22:00,1681.26,2541.0
182,13,8,20230604,775d28d371652352_S3,2023-06-04 10:28:00,1727.715,126.0
182,30,5,20230604,775d28d371652352_S4,2023-06-04 22:44:00,1643.72,736.0
182,2,7,20230605,775d28d371652352_S5,2023-06-05 10:51:00,1681.26,727.0
182,23,3,20230606,775d28d371652352_S6,2023-06-06 14:59:00,1462.735,1688.0
183,19,2,20230601,77698987d4dcaa2e_S1,2023-06-01 16:07:00,1686.795,
183,11,4,20230601,77698987d4dcaa2e_S2,2023-06-01 17:39:00,1239.26,92.0
183,1,7,20230602,77698987d4dcaa2e_S3,2023-06-02 15:45:00,1681.26,1326.0
183,26,6,20230605,77698987d4dcaa2e_S4,2023-06-05 03:26:00,1664.01,3581.0
183,29,5,20230606,77698987d4dcaa2e_S5,2023-06-06 10:22:00,1643.72,1856.0
184,1,8,20230603,781585c757388b6d_S1,2023-06-03 07:15:00,1727.715,
184,7,1,20230604,781585c757388b6d_S2,2023-06-04 04:17:00,1771.295,1262.0
184,4,6,20230605,781585c757388b6d_S3,2023-06-05 20:44:00,1664.01,2427.0
184,19,6,20230606,781585c757388b6d_S4,2023-06-06 02:48:00,1664.01,364.0
185,1,8,20230604,78b00ca9bb98d8fa_S1,2023-06-04 01:47:00,1637.76,
185,18,7,20230605,78b00ca9bb98d8fa_S2,2023-06-05 00:19:00,1681.26,1352.0
