session_id,user_key,date_key,session_start,session_end,session_duration_minutes,event_count,unique_products,session_revenue
36d44fedf5b5dc9d_S5,92,20230606,2023-06-06 05:49:00,2023-06-06 05:49:00,0.0,1,1,1643.72
37c257bc3ddc50f4_S1,93,20230602,2023-06-02 15:40:00,2023-06-02 15:40:00,0.0,1,1,1814.3
37c257bc3ddc50f4_S2,93,20230603,2023-06-03 01:15:00,2023-06-03 01:15:00,0.0,1,1,1727.715
37c257bc3ddc50f4_S3,93,20230603,2023-06-03 10:40:00,2023-06-03 10:40:00,0.0,1,1,1727.715
37c257bc3ddc50f4_S4,93,20230603,2023-06-03 20:32:00,2023-06-03 20:32:00,0.0,1,1,1316.68
37c257bc3ddc50f4_S5,93,20230605,2023-06-05 00:52:00,2023-06-05 00:52:00,0.0,1,1,1075.83
384121c7d9032a33_S1,94,20230602,2023-06-02 12:58:00,2023-06-02 12:58:00,0.0,1,1,684.69
384121c7d9032a33_S2,94,20230604,2023-06-04 01:38:00,2023-06-04 01:38:00,0.0,1,1,1004.24
384121c7d9032a33_S3,94,20230605,2023-06-05 08:55:00,2023-06-05 08:55:00,0.0,1,1,1771.295
387f690c06b87eed_S1,95,20230602,2023-06-02 08:36:00,2023-06-02 08:36:00,0.0,1,1,1462.735
387f690c06b87eed_S2,95,20230602,2023-06-02 22:18:00,2023-06-02 22:18:00,0.0,1,1,1462.735
387f690c06b87eed_S3,95,20230603,2023-06-03 04:36:00,2023-06-03 04:36:00,0.0,1,1,1882.13
387f690c06b87eed_S4,95,20230603,2023-06-03 22:00:00,2023-06-03 22:00:00,0.0,1,1,2346.95
387f690c06b87eed_S5,95,20230605,2023-06-05 05:27:00,2023-06-05 05:27:00,0.0,1,1,2552.03
387f690c06b87eed_S6,95,20230605,2023-06-05 19:51:00,2023-06-05 19:51:00,0.0,1,1,2716.87
387f690c06b87eed_S7,95,20230606,2023-06-06 15:05:00,2023-06-06 15:05:00,0.0,1,1,605.13
395df8cd6f45bc73_S1,96,20230601,2023-06-01 09:08:00,2023-06-01 09:08:00,0.0,1,1,1664.01
395df8cd6f45bc73_S2,96,20230603,2023-06-03 03:19:00,2023-06-03 03:19:00,0.0,1,1,1686.795
395df8cd6f45bc73_S3,96,20230605,2023-06-05 23:36:00,2023-06-05 23:36:00,0.0,1,1,1643.72
395df8cd6f45bc73_S4,96,20230606,2023-06-06 00:51:00,2023-06-06 00:51:00,0.0,1,1,2997.38
3a0a0262fffc9cfd_S1,97,20230602,2023-06-02 20:48:00,2023-06-02 20:48:00,0.0,1,1,1771.295
3a0a0262fffc9cfd_S2,97,20230603,2023-06-03 02:59:00,2023-06-03 02:59:00,0.0,1,1,1681.26
3a0a0262fffc9cfd_S3,97,20230603,2023-06-03 15:43:00,2023-06-03 15:43:00,0.0,1,1,1316.68
3a0a0262fffc9cfd_S4,97,20230603,2023-06-03 18:41:00,2023-06-03 18:41:00,0.0,1,1,946.23
3a0a0262fffc9cfd_S5,97,20230604,2023-06-04 18:07:00,2023-06-04 18:07:00,0.0,1,1,2389.34
3a0a0262fffc9cfd_S6,97,20230605,2023-06-05 09:53:00,2023-06-05 09:53:00,0.0,1,1,2123.55
3a0a0262fffc9cfd_S7,97,20230605,2023-06-05 20:25:00,2023-06-05 20:25:00,0.0,1,1,1664.01
3a8675f33892f399_S1,98,20230602,2023-06-02 12:44:00,2023-06-02 12:44:00,0.0,1,1,588.95
3a8675f33892f399_S2,98,20230603,2023-06-03 00:53:00,2023-06-03 00:53:00,0.0,1,1,1771.295
3a8675f33892f399_S3,98,20230605,2023-06-05 11:09:00,2023-06-05 11:09:00,0.0,1,1,1727.715
3aaf1c7f7613f1f7_S1,99,20230601,2023-06-01 11:47:00,2023-06-01 11:47:00,0.0,1,1,1693.49
3aaf1c7f7613f1f7_S2,99,20230603,2023-06-03 11:22:00,2023-06-03 11:22:00,0.0,1,1,363.1
3aaf1c7f7613f1f7_S3,99,20230603,2023-06-03 21:29:00,2023-06-03 21:29:00,0.0,1,1,1891.32
3aaf1c7f7613f1f7_S4,99,20230605,2023-06-05 12:40:00,2023-06-05 12:40:00,0.0,1,1,1462.735
3b8584e34ecfed9b_S1,100,20230601,2023-06-01 15:44:00,2023-06-01 15:44:00,0.0,1,1,711.38
3b8584e34ecfed9b_S2,100,20230601,2023-06-01 22:41:00,2023-06-01 22:41:00,0.0,1,1,2132.21
3b8584e34ecfed9b_S3,100,20230602,2023-06-02 14:06:00,2023-06-02 14:06:00,0.0,1,1,1591.4
3b8584e34ecfed9b_S4,100,20230603,2023-06-03 09:37:00,2023-06-03 09:37:00,0.0,1,1,1664.01
3b8584e34ecfed9b_S5,100,20230603,2023-06-03 18:11:00,2023-06-03 18:11:00,0.0,1,1,695.42
3b8584e34ecfed9b_S6,100,20230604,2023-06-04 10:42:00,2023-06-04 10:42:00,0.0,1,1,1681.26
3b8584e34ecfed9b_S7,100,20230605,2023-06-05 12:50:00,2023-06-05 12:50:00,0.0,1,1,1462.735
3bf47f93d96a6113_S1,101,20230603,2023-06-03 11:13:00,2023-06-03 11:13:00,0.0,1,1,1094.66
3bf47f93d96a6113_S2,101,20230605,2023-06-05 07:27:00,2023-06-05 07:27:00,0.0,1,1,1727.715
3d1c62f22a6466b4_S1,102,20230602,2023-06-02 02:42:00,2023-06-02 02:42:00,0.0,1,1,1643.72
3d1c62f22a6466b4_S2,102,20230602,2023-06-02 18:17:00,2023-06-02 18:17:00,0.0,1,1,2796.63
3d1c62f22a6466b4_S3,102,20230603,2023-06-03 06:47:00,2023-06-03 06:47:00,0.0,1,1,294.34
3d1c62f22a6466b4_S4,102,20230603,2023-06-03 16:20:00,2023-06-03 16:20:00,0.0,1,1,1316.68
3d1c62f22a6466b4_S5,102,20230604,2023-06-04 18:26:00,2023-06-04 18:26:00,0.0,1,1,2093.4
3d1c62f22a6466b4_S6,102,20230605,2023-06-05 17:47:00,2023-06-05 17:47:00,0.0,1,1,1727.715
3d1c62f22a6466b4_S7,102,20230605,2023-06-05 23:41:00,2023-06-05 23:41:00,0.0,1,1,1771.295
3da5e65f41190e7e_S1,103,20230602,2023-06-02 17:22:00,2023-06-02 17:22:00,0.0,1,1,1316.68
3da5e65f41190e7e_S2,103,20230606,2023-06-06 18:55:00,2023-06-06 18:55:00,0.0,1,1,2085.12
3e99138c676b73e0_S1,104,20230602,2023-06-02 11:22:00,2023-06-02 11:22:00,0.0,1,1,1686.795
3e99138c676b73e0_S2,104,20230605,2023-06-05 06:19:00,2023-06-05 06:19:00,0.0,1,1,1519.71
3e99138c676b73e0_S3,104,20230606,2023-06-06 05:05:00,2023-06-06 05:05:00,0.0,1,1,2771.24
3e99138c676b73e0_S4,104,20230606,2023-06-06 07:05:00,2023-06-06 07:05:00,0.0,1,1,1202.3
3e99138c676b73e0_S5,104,20230606,2023-06-06 08:54:00,2023-06-06 08:54:00,0.0,1,1,402.91
3e99138c676b73e0_S6,104,20230606,2023-06-06 11:08:00,2023-06-06 11:08:00,0.0,1,1,2994.65
3f5a2d21f472d1f3_S1,105,20230601,2023-06-01 12:41:00,2023-06-01 12:41:00,0.0,1,1,1771.295
3f5a2d21f472d1f3_S2,105,20230601,2023-06-01 16:17:00,2023-06-01 16:17:00,0.0,1,1,1727.715
3f5a2d21f472d1f3_S3,105,20230601,2023-06-01 22:34:00,2023-06-01 22:34:00,0.0,1,1,2751.5
3f5a2d21f472d1f3_S4,105,20230602,2023-06-02 04:34:00,2023-06-02 04:34:00,0.0,1,1,1643.72
3f5a2d21f472d1f3_S5,105,20230602,2023-06-02 21:21:00,2023-06-02 21:21:00,0.0,1,1,2082.56
3f5a2d21f472d1f3_S6,105,20230603,2023-06-03 17:25:00,2023-06-03 17:25:00,0.0,1,1,2905.83
3f5a2d21f472d1f3_S7,105,20230603,2023-06-03 22:06:00,2023-06-03 22:06:00,0.0,1,1,1606.73
3f5a2d21f472d1f3_S8,105,20230606,2023-06-06 02:07:00,2023-06-06 02:07:00,0.0,1,1,1079.08
3ff2a278b60e6e3d_S1,106,20230601,2023-06-01 22:53:00,2023-06-01 22:53:00,0.0,1,1,1328.55
3ff2a278b60e6e3d_S2,106,20230602,2023-06-02 02:03:00,2023-06-02 02:03:00,0.0,1,1,142.36
3ff2a278b60e6e3d_S3,106,20230602,2023-06-02 07:51:00,2023-06-02 07:51:00,0.0,1,1,152.8
3ff2a278b60e6e3d_S4,106,20230602,2023-06-02 15:10:00,2023-06-02 15:10:00,0.0,1,1,1316.68
3ff2a278b60e6e3d_S5,106,20230602,2023-06-02 17:59:00,2023-06-02 17:59:00,0.0,1,1,792.66
4000894d1115feb4_S1,107,20230602,2023-06-02 10:16:00,2023-06-02 10:16:00,0.0,1,1,1727.715
4000894d1115feb4_S2,107,20230602,2023-06-02 21:20:00,2023-06-02 21:20:00,0.0,1,1,1316.68
4000894d1115feb4_S3,107,20230603,2023-06-03 00:46:00,2023-06-03 00:46:00,0.0,1,1,1316.68
4000894d1115feb4_S4,107,20230604,2023-06-04 16:38:00,2023-06-04 16:38:00,0.0,1,1,2928.35
4000894d1115feb4_S5,107,20230605,2023-06-05 02:13:00,2023-06-05 02:13:00,0.0,1,1,1462.735
4000894d1115feb4_S6,107,20230605,2023-06-05 10:15:00,2023-06-05 10:15:00,0.0,1,1,731.97
406848c61a328d82_S1,108,20230604,2023-06-04 04:36:00,2023-06-04 04:36:00,0.0,1,1,1113.29
406848c61a328d82_S2,108,20230604,2023-06-04 19:02:00,2023-06-04 19:02:00,0.0,1,1,1771.295
406848c61a328d82_S3,108,20230604,2023-06-04 23:33:00,2023-06-04 23:33:00,0.0,1,1,1681.26
40e09f0adc557195_S1,109,20230601,2023-06-01 08:33:00,2023-06-01 08:33:00,0.0,1,1,1462.735
40e09f0adc557195_S2,109,20230602,2023-06-02 21:58:00,2023-06-02 21:58:00,0.0,1,1,1681.26
40e09f0adc557195_S3,109,20230606,2023-06-06 04:43:00,2023-06-06 04:43:00,0.0,1,1,1316.68
42c44862f31c8d09_S1,110,20230604,2023-06-04 17:15:00,2023-06-04 17:15:00,0.0,1,1,2923.68
42c44862f31c8d09_S2,110,20230605,2023-06-05 06:13:00,2023-06-05 06:13:00,0.0,1,1,2488.27
42c44862f31c8d09_S3,110,20230605,2023-06-05 20:47:00,2023-06-05 20:47:00,0.0,1,1,345.62
42c44862f31c8d09_S4,110,20230606,2023-06-06 03:10:00,2023-06-06 03:10:00,0.0,1,1,256.78
42c44862f31c8d09_S5,110,20230606,2023-06-06 06:46:00,2023-06-06 06:46:00,0.0,1,1,1643.72
439256ad1d549ead_S1,111,20230601,2023-06-01 12:47:00,2023-06-01 12:47:00,0.0,1,1,2427.35
439256ad1d549ead_S2,111,20230601,2023-06-01 20:22:00,2023-06-01 20:22:00,0.0,1,1,984.18
439256ad1d549ead_S3,111,20230606,2023-06-06 07:18:00,2023-06-06 07:18:00,0.0,1,1,1139.19
439256ad1d549ead_S4,111,20230606,2023-06-06 13:31:00,2023-06-06 13:31:00,0.0,1,1,1462.735
43cb71001c80e2d9_S1,112,20230601,2023-06-01 17:06:00,2023-06-01 17:06:00,0.0,1,1,1686.795
43cb71001c80e2d9_S10,112,20230606,2023-06-06 13:54:00,2023-06-06 13:54:00,0.0,1,1,1664.01
43cb71001c80e2d9_S2,112,20230601,2023-06-01 20:46:00,2023-06-01 20:46:00,0.0,1,1,2356.49
43cb71001c80e2d9_S3,112,20230604,2023-06-04 04:35:00,2023-06-04 04:35:00,0.0,1,1,1808.91
43cb71001c80e2d9_S4,112,20230604,2023-06-04 08:51:00,2023-06-04 08:51:00,0.0,1,1,1316.68
43cb71001c80e2d9_S5,112,20230604,2023-06-04 12:20:00,2023-06-04 12:20:00,0.0,1,1,1162.42
43cb71001c80e2d9_S6,112,20230604,2023-06-04 17:10:00,2023-06-04 17:10:00,0.0,1,1,2749.51
43cb71001c80e2d9_S7,112,20230605,2023-06-05 08:35:00,2023-06-05 08:35:00,0.0,1,1,2208.1
43cb71001c80e2d9_S8,112,20230605,2023-06-05 17:41:00,2023-06-05 18:05:00,24.0,2,2,1929.57
43cb71001c80e2d9_S9,112,20230606,2023-06-06 03:45:00,2023-06-06 03:45:00,0.0,1,1,1643.72
43d736253ac1a69a_S1,113,20230604,2023-06-04 14:56:00,2023-06-04 14:56:00,0.0,1,1,2170.79
43d736253ac1a69a_S2,113,20230605,2023-06-05 13:22:00,2023-06-05 13:22:00,0.0,1,1,1643.72
43d736253ac1a69a_S3,113,20230605,2023-06-05 14:10:00,2023-06-05 14:10:00,0.0,1,1,1664.01
43d736253ac1a69a_S4,113,20230606,2023-06-06 02:06:00,2023-06-06 02:06:00,0.0,1,1,1771.295
4417b037ed3cd389_S1,114,20230602,2023-06-02 06:09:00,2023-06-02 06:09:00,0.0,1,1,949.57
4417b037ed3cd389_S2,114,20230602,2023-06-02 20:37:00,2023-06-02 20:37:00,0.0,1,1,1686.795
4417b037ed3cd389_S3,114,20230604,2023-06-04 18:38:00,2023-06-04 18:38:00,0.0,1,1,2630.74
4417b037ed3cd389_S4,114,20230605,2023-06-05 02:29:00,2023-06-05 02:29:00,0.0,1,1,1686.795
4417b037ed3cd389_S5,114,20230606,2023-06-06 09:33:00,2023-06-06 09:33:00,0.0,1,1,1223.77
47d20d846a803ba7_S1,115,20230602,2023-06-02 01:27:00,2023-06-02 01:27:00,0.0,1,1,1664.01
47d20d846a803ba7_S2,115,20230604,2023-06-04 07:09:00,2023-06-04 07:09:00,0.0,1,1,1681.26
4ab1a0c14e0237a4_S1,116,20230602,2023-06-02 15:23:00,2023-06-02 15:23:00,0.0,1,1,1316.68
4ab1a0c14e0237a4_S2,116,20230603,2023-06-03 14:00:00,2023-06-03 14:00:00,0.0,1,1,1643.72
4ab1a0c14e0237a4_S3,116,20230604,2023-06-04 14:23:00,2023-06-04 14:23:00,0.0,1,1,1316.68
4ab1a0c14e0237a4_S4,116,20230604,2023-06-04 20:59:00,2023-06-04 20:59:00,0.0,1,1,1742.9
4ab1a0c14e0237a4_S5,116,20230605,2023-06-05 19:47:00,2023-06-05 19:47:00,0.0,1,1,1462.735
4ab1a0c14e0237a4_S6,116,20230606,2023-06-06 08:58:00,2023-06-06 08:58:00,0.0,1,1,1462.735
4b0cfb732d282470_S1,117,20230601,2023-06-01 11:16:00,2023-06-01 11:16:00,0.0,1,1,2246.64
4b0cfb732d282470_S2,117,20230602,2023-06-02 05:32:00,2023-06-02 05:32:00,0.0,1,1,1462.735
4b0cfb732d282470_S3,117,20230603,2023-06-03 00:09:00,2023-06-03 00:09:00,0.0,1,1,939.67
4b0cfb732d282470_S4,117,20230603,2023-06-03 12:30:00,2023-06-03 12:30:00,0.0,1,1,2199.55
4b0cfb732d282470_S5,117,20230605,2023-06-05 00:47:00,2023-06-05 00:47:00,0.0,1,1,2711.43
4b0cfb732d282470_S6,117,20230606,2023-06-06 09:36:00,2023-06-06 09:36:00,0.0,1,1,1681.26
4b3a61ce73a8659b_S1,118,20230602,2023-06-02 20:38:00,2023-06-02 20:38:00,0.0,1,1,1771.295
4b3a61ce73a8659b_S2,118,20230604,2023-06-04 07:35:00,2023-06-04 07:35:00,0.0,1,1,1727.715
4cb0d685a7c756ed_S1,119,20230601,2023-06-01 10:18:00,2023-06-01 10:18:00,0.0,1,1,1316.68
4cb0d685a7c756ed_S2,119,20230601,2023-06-01 18:45:00,2023-06-01 18:45:00,0.0,1,1,2409.06
4cb0d685a7c756ed_S3,119,20230601,2023-06-01 21:42:00,2023-06-01 21:42:00,0.0,1,1,1681.26
4cb0d685a7c756ed_S4,119,20230602,2023-06-02 03:50:00,2023-06-02 03:50:00,0.0,1,1,1316.68
4cb0d685a7c756ed_S5,119,20230602,2023-06-02 06:32:00,2023-06-02 06:32:00,0.0,1,1,1643.72
4cb0d685a7c756ed_S6,119,20230606,2023-06-06 03:18:00,2023-06-06 03:18:00,0.0,1,1,2235.94
4cb0d685a7c756ed_S7,119,20230606,2023-06-06 08:00:00,2023-06-06 08:00:00,0.0,1,1,2091.89
4cb0d685a7c756ed_S8,119,20230606,2023-06-06 09:48:00,2023-06-06 10:16:00,28.0,2,2,3316.4300000000003
4cb0d685a7c756ed_S9,119,20230606,2023-06-06 16:03:00,2023-06-06 16:03:00,0.0,1,1,1462.735
4cf5d35ab1510fd0_S1,120,20230601,2023-06-01 19:22:00,2023-06-01 19:22:00,0.0,1,1,2426.87
4cf5d35ab1510fd0_S2,120,20230602,2023-06-02 22:47:00,2023-06-02 22:47:00,0.0,1,1,1462.735
4cf5d35ab1510fd0_S3,120,20230603,2023-06-03 02:18:00,2023-06-03 02:18:00,0.0,1,1,1771.295
4cf5d35ab1510fd0_S4,120,20230603,2023-06-03 03:48:00,2023-06-03 03:48:00,0.0,1,1,1681.26
4cf5d35ab1510fd0_S5,120,20230606,2023-06-06 18:27:00,2023-06-06 18:27:00,0.0,1,1,1781.07
4d558e9ef19e3129_S1,121,20230601,2023-06-01 11:16:00,2023-06-01 11:16:00,0.0,1,1,1643.72
4d558e9ef19e3129_S2,121,20230602,2023-06-02 10:26:00,2023-06-02 10:26:00,0.0,1,1,1316.68
4d558e9ef19e3129_S3,121,20230603,2023-06-03 14:53:00,2023-06-03 14:53:00,0.0,1,1,1279.39
4d558e9ef19e3129_S4,121,20230604,2023-06-04 08:06:00,2023-06-04 08:08:00,2.0,2,2,2247.16
4d558e9ef19e3129_S5,121,20230605,2023-06-05 17:57:00,2023-06-05 17:57:00,0.0,1,1,1681.26
4f6955a27aac367e_S1,122,20230601,2023-06-01 08:06:00,2023-06-01 08:06:00,0.0,1,1,2973.88
4f6955a27aac367e_S2,122,20230601,2023-06-01 09:42:00,2023-06-01 09:42:00,0.0,1,1,788.48
4f6955a27aac367e_S3,122,20230603,2023-06-03 21:26:00,2023-06-03 21:26:00,0.0,1,1,836.74
4f6955a27aac367e_S4,122,20230604,2023-06-04 01:45:00,2023-06-04 01:45:00,0.0,1,1,2833.35
4f6955a27aac367e_S5,122,20230604,2023-06-04 15:47:00,2023-06-04 15:47:00,0.0,1,1,1727.715
4f6955a27aac367e_S6,122,20230604,2023-06-04 16:56:00,2023-06-04 16:56:00,0.0,1,1,1727.715
4f6955a27aac367e_S7,122,20230604,2023-06-04 23:02:00,2023-06-04 23:02:00,0.0,1,1,1686.795
4f6955a27aac367e_S8,122,20230605,2023-06-05 07:53:00,2023-06-05 07:53:00,0.0,1,1,1781.13
4f6955a27aac367e_S9,122,20230605,2023-06-05 22:48:00,2023-06-05 22:48:00,0.0,1,1,1338.2
50089230e1e5db62_S1,123,20230601,2023-06-01 20:53:00,2023-06-01 20:53:00,0.0,1,1,2258.88
50089230e1e5db62_S2,123,20230602,2023-06-02 13:53:00,2023-06-02 13:53:00,0.0,1,1,1727.715
50089230e1e5db62_S3,123,20230604,2023-06-04 20:57:00,2023-06-04 20:57:00,0.0,1,1,227.1
512fa6fdad7e4e0a_S1,124,20230602,2023-06-02 03:14:00,2023-06-02 03:14:00,0.0,1,1,1686.795
512fa6fdad7e4e0a_S2,124,20230603,2023-06-03 13:11:00,2023-06-03 13:11:00,0.0,1,1,1863.87
512fa6fdad7e4e0a_S3,124,20230604,2023-06-04 08:00:00,2023-06-04 08:00:00,0.0,1,1,2720.23
512fa6fdad7e4e0a_S4,124,20230604,2023-06-04 16:17:00,2023-06-04 16:17:00,0.0,1,1,1686.795
512fa6fdad7e4e0a_S5,124,20230604,2023-06-04 16:48:00,2023-06-04 16:48:00,0.0,1,1,1770.04
51d9b84ef937278f_S1,125,20230602,2023-06-02 23:22:00,2023-06-02 23:22:00,0.0,1,1,1727.715
51d9b84ef937278f_S2,125,20230603,2023-06-03 19:42:00,2023-06-03 19:42:00,0.0,1,1,1681.26
51d9b84ef937278f_S3,125,20230605,2023-06-05 08:29:00,2023-06-05 08:29:00,0.0,1,1,432.42
51d9b84ef937278f_S4,125,20230605,2023-06-05 16:10:00,2023-06-05 16:10:00,0.0,1,1,1643.72
51ef7b5dd03d684f_S1,126,20230602,2023-06-02 18:43:00,2023-06-02 18:43:00,0.0,1,1,2903.22
51ef7b5dd03d684f_S2,126,20230603,2023-06-03 15:56:00,2023-06-03 15:58:00,2.0,2,2,4474.6
51ef7b5dd03d684f_S3,126,20230603,2023-06-03 19:00:00,2023-06-03 19:00:00,0.0,1,1,192.68
51ef7b5dd03d684f_S4,126,20230603,2023-06-03 19:59:00,2023-06-03 19:59:00,0.0,1,1,1316.68
51ef7b5dd03d684f_S5,126,20230604,2023-06-04 00:12:00,2023-06-04 00:12:00,0.0,1,1,865.82
51ef7b5dd03d684f_S6,126,20230606,2023-06-06 13:37:00,2023-06-06 13:37:00,0.0,1,1,1524.6
51ef7b5dd03d684f_S7,126,20230606,2023-06-06 14:57:00,2023-06-06 14:57:00,0.0,1,1,1664.01
521c04f2ebf88fab_S1,127,20230601,2023-06-01 11:03:00,2023-06-01 11:03:00,0.0,1,1,1681.26
521c04f2ebf88fab_S2,127,20230601,2023-06-01 19:47:00,2023-06-01 19:47:00,0.0,1,1,426.66
521c04f2ebf88fab_S3,127,20230602,2023-06-02 19:39:00,2023-06-02 19:39:00,0.0,1,1,2374.79
521c04f2ebf88fab_S4,127,20230603,2023-06-03 05:05:00,2023-06-03 05:05:00,0.0,1,1,2181.45
521c04f2ebf88fab_S5,127,20230604,2023-06-04 07:57:00,2023-06-04 07:57:00,0.0,1,1,1771.295
521c04f2ebf88fab_S6,127,20230605,2023-06-05 20:13:00,2023-06-05 20:13:00,0.0,1,1,1664.01
521c04f2ebf88fab_S7,127,20230606,2023-06-06 05:55:00,2023-06-06 05:55:00,0.0,1,1,2809.84
521e7b6361e741ba_S1,128,20230604,2023-06-04 03:16:00,2023-06-04 03:16:00,0.0,1,1,2876.98
521e7b6361e741ba_S2,128,20230605,2023-06-05 12:19:00,2023-06-05 12:19:00,0.0,1,1,2508.07
521e7b6361e741ba_S3,128,20230606,2023-06-06 08:26:00,2023-06-06 08:26:00,0.0,1,1,1681.26
522872cf3599c692_S1,129,20230603,2023-06-03 07:57:00,2023-06-03 07:57:00,0.0,1,1,2821.12
522872cf3599c692_S2,129,20230604,2023-06-04 19:29:00,2023-06-04 19:29:00,0.0,1,1,1812.34
522872cf3599c692_S3,129,20230604,2023-06-04 22:12:00,2023-06-04 22:12:00,0.0,1,1,1681.26
522872cf3599c692_S4,129,20230605,2023-06-05 01:59:00,2023-06-05 01:59:00,0.0,1,1,1643.72
522872cf3599c692_S5,129,20230605,2023-06-05 03:38:00,2023-06-05 03:38:00,0.0,1,1,1771.295
522872cf3599c692_S6,129,20230606,2023-06-06 13:06:00,2023-06-06 13:06:00,0.0,1,1,1643.72
522872cf3599c692_S7,129,20230606,2023-06-06 17:11:00,2023-06-06 17:11:00,0.0,1,1,1028.03
53599334c4f1de22_S1,130,20230601,2023-06-01 10:52:00,2023-06-01 10:52:00,0.0,1,1,1681.26
53599334c4f1de22_S2,130,20230601,2023-06-01 11:58:00,2023-06-01 11:58:00,0.0,1,1,1316.68
53599334c4f1de22_S3,130,20230602,2023-06-02 04:41:00,2023-06-02 04:41:00,0.0,1,1,1857.76
53599334c4f1de22_S4,130,20230602,2023-06-02 11:09:00,2023-06-02 11:09:00,0.0,1,1,2335.66
53599334c4f1de22_S5,130,20230603,2023-06-03 16:33:00,2023-06-03 16:33:00,0.0,1,1,1681.26
53599334c4f1de22_S6,130,20230603,2023-06-03 18:55:00,2023-06-03 18:55:00,0.0,1,1,1686.795
53599334c4f1de22_S7,130,20230605,2023-06-05 13:08:00,2023-06-05 13:08:00,0.0,1,1,2492.85
53599334c4f1de22_S8,130,20230606,2023-06-06 02:01:00,2023-06-06 02:01:00,0.0,1,1,1771.295
554f34dc0c9deb1d_S1,131,20230603,2023-06-03 21:28:00,2023-06-03 21:28:00,0.0,1,1,2702.66
554f34dc0c9deb1d_S2,131,20230605,2023-06-05 08:01:00,2023-06-05 08:01:00,0.0,1,1,1610.78
554f34dc0c9deb1d_S3,131,20230606,2023-06-06 09:39:00,2023-06-06 09:39:00,0.0,1,1,1681.26
554f34dc0c9deb1d_S4,131,20230606,2023-06-06 13:24:00,2023-06-06 13:24:00,0.0,1,1,1179.94
5559344f26935fe6_S1,132,20230602,2023-06-02 01:29:00,2023-06-02 01:29:00,0.0,1,1,2959.88
5559344f26935fe6_S2,132,20230604,2023-06-04 00:56:00,2023-06-04 00:56:00,0.0,1,1,1947.61
5559344f26935fe6_S3,132,20230604,2023-06-04 10:28:00,2023-06-04 10:28:00,0.0,1,1,1460.25
5559344f26935fe6_S4,132,20230605,2023-06-05 22:12:00,2023-06-05 22:12:00,0.0,1,1,2951.47
5559344f26935fe6_S5,132,20230606,2023-06-06 03:15:00,2023-06-06 03:15:00,0.0,1,1,2031.44
5559344f26935fe6_S6,132,20230606,2023-06-06 15:23:00,2023-06-06 15:23:00,0.0,1,1,239.81
5591611b0b0f3adc_S1,133,20230602,2023-06-02 22:49:00,2023-06-02 22:49:00,0.0,1,1,895.01
55d6d4bbbe902dfa_S1,134,20230601,2023-06-01 21:37:00,2023-06-01 21:37:00,0.0,1,1,2633.13
55d6d4bbbe902dfa_S2,134,20230603,2023-06-03 23:34:00,2023-06-03 23:34:00,0.0,1,1,1105.04
55d6d4bbbe902dfa_S3,134,20230604,2023-06-04 22:52:00,2023-06-04 22:52:00,0.0,1,1,502.91
55d6d4bbbe902dfa_S4,134,20230606,2023-06-06 19:02:00,2023-06-06 19:02:00,0.0,1,1,1771.295
564963e5189ced97_S1,135,20230601,2023-06-01 11:35:00,2023-06-01 11:35:00,0.0,1,1,1643.72
564963e5189ced97_S2,135,20230602,2023-06-02 01:56:00,2023-06-02 01:56:00,0.0,1,1,1462.735
564b2d0b9e94967b_S1,136,20230602,2023-06-02 02:23:00,2023-06-02 02:23:00,0.0,1,1,1462.735
564b2d0b9e94967b_S2,136,20230603,2023-06-03 08:43:00,2023-06-03 08:43:00,0.0,1,1,1643.72
564b2d0b9e94967b_S3,136,20230604,2023-06-04 16:32:00,2023-06-04 16:32:00,0.0,1,1,1643.72
564b2d0b9e94967b_S4,136,20230605,2023-06-05 14:21:00,2023-06-05 14:21:00,0.0,1,1,1462.735
564b2d0b9e94967b_S5,136,20230606,2023-06-06 11:49:00,2023-06-06 11:49:00,0.0,1,1,2130.22
5819496ddc7ac65b_S1,137,20230601,2023-06-01 16:44:00,2023-06-01 16:44:00,0.0,1,1,330.13
5819496ddc7ac65b_S2,137,20230605,2023-06-05 03:21:00,2023-06-05 03:21:00,0.0,1,1,1664.01
5819496ddc7ac65b_S3,137,20230605,2023-06-05 16:38:00,2023-06-05 16:38:00,0.0,1,1,1771.295
59970ccedbe2eb2d_S1,138,20230602,2023-06-02 09:02:00,2023-06-02 09:02:00,0.0,1,1,1686.795
59970ccedbe2eb2d_S2,138,20230604,2023-06-04 15:15:00,2023-06-04 15:15:00,0.0,1,1,1643.72
59970ccedbe2eb2d_S3,138,20230606,2023-06-06 02:04:00,2023-06-06 02:04:00,0.0,1,1,2056.05
5a75cbcdec3915ed_S1,139,20230602,2023-06-02 14:48:00,2023-06-02 14:48:00,0.0,1,1,1131.53
5a75cbcdec3915ed_S2,139,20230602,2023-06-02 23:09:00,2023-06-02 23:09:00,0.0,1,1,1686.795
5a75cbcdec3915ed_S3,139,20230603,2023-06-03 16:10:00,2023-06-03 16:10:00,0.0,1,1,1727.715
5a75cbcdec3915ed_S4,139,20230604,2023-06-04 03:53:00,2023-06-04 03:53:00,0.0,1,1,188.77
5a75cbcdec3915ed_S5,139,20230604,2023-06-04 13:44:00,2023-06-04 13:44:00,0.0,1,1,128.28
5a75cbcdec3915ed_S6,139,20230606,2023-06-06 13:26:00,2023-06-06 13:26:00,0.0,1,1,2408.78
